measure_id,type_id,sector_id,industry_id,state_id,quarter_id,net_change
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2019-Q2,1749.2
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2019-Q4,1774.8
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2020-Q2,1826.3
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2020-Q4,1839.0
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2021-Q2,1871.7
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2021-Q4,1893.7
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2022-Q2,1946.6
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2009-Q2,24.4
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2009-Q4,10.9
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2010-Q2,10.7
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2010-Q4,14.6
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2011-Q2,13.9
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2011-Q4,14.8
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2012-Q2,17.3
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2012-Q4,14.6
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2013-Q2,16.6
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2013-Q4,14.2
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2014-Q2,12.7
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2014-Q4,12.4
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2015-Q2,13.8
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2015-Q4,16.6
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2016-Q2,15.4
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2016-Q4,15.2
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2017-Q2,13.3
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2017-Q4,22.9
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2018-Q2,23.7
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2018-Q4,24.2
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2019-Q2,16.3
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2019-Q4,14.8
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2020-Q2,16.2
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2020-Q4,20.1
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2021-Q2,8.8
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2021-Q4,16.0
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,P: Education and Training,AUS: Australia,2022-Q2,20.2
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2009-Q2,7.8
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2009-Q4,6.2
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2010-Q2,7.4
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2010-Q4,6.6
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2011-Q2,5.7
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2011-Q4,6.5
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2012-Q2,5.4
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2012-Q4,6.8
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2013-Q2,5.4
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2013-Q4,6.9
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2014-Q2,7.7
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2014-Q4,6.1
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2015-Q2,3.7
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2015-Q4,7.1
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2016-Q2,8.4
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2016-Q4,9.2
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2017-Q2,6.2
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2017-Q4,8.0
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2018-Q2,12.4
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2018-Q4,11.4
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2019-Q2,10.4
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2019-Q4,7.6
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2020-Q2,6.4
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2020-Q4,6.6
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2021-Q2,7.5
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2021-Q4,8.6
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,3: Queensland,2022-Q2,9.8
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2009-Q2,29.7
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2009-Q4,14.8
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2010-Q2,17.7
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2010-Q4,11.7
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2011-Q2,15.8
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2011-Q4,12.9
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2012-Q2,23.1
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2012-Q4,25.9
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2013-Q2,27.8
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2013-Q4,20.0
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2014-Q2,26.2
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2014-Q4,27.6
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2015-Q2,22.1
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2015-Q4,21.2
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2016-Q2,10.2
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2016-Q4,14.5
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2017-Q2,22.6
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2017-Q4,18.6
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2018-Q2,15.1
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2018-Q4,14.0
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2019-Q2,13.1
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2019-Q4,13.2
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2020-Q2,10.8
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2020-Q4,15.6
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2021-Q2,12.5
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2021-Q4,10.8
1: All employees average weekly total earnings,2: Standard Error,2: Public,TOT: All Industries,5: Western Australia,2022-Q2,12.6
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2009-Q2,65.0
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2009-Q4,52.6
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2010-Q2,58.0
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2010-Q4,72.2
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2011-Q2,61.2
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2011-Q4,39.2
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2012-Q2,50.4
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2012-Q4,35.6
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2013-Q2,33.7
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2013-Q4,42.9
1: All employees average weekly total earnings,2: Standard Error,7: Private and Public,B: Mining,AUS: Australia,2014-Q2,36.0
