DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1990-Q2,59.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1990-Q3,56,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1990-Q4,48.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1991-Q1,67.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1991-Q2,46.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1991-Q3,54.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1991-Q4,40.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1992-Q1,62.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1992-Q2,37.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1992-Q3,44.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1992-Q4,33.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1993-Q1,52.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1993-Q2,25.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1993-Q3,48.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1993-Q4,35.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1994-Q1,53,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1994-Q2,33.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1994-Q3,53.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1994-Q4,34.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1995-Q1,58.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1995-Q2,53.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1995-Q3,57.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1995-Q4,57.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1996-Q1,56.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1996-Q2,48.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1996-Q3,56.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1996-Q4,48.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1997-Q1,58.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1997-Q2,34.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1997-Q3,45.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1997-Q4,41.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1998-Q1,62.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1998-Q2,35.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1998-Q3,50.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1998-Q4,47.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1999-Q1,64.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1999-Q2,41.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1999-Q3,55.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,1999-Q4,51.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2000-Q1,67.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2000-Q2,42.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2000-Q3,57.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2000-Q4,55,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2001-Q1,84.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2001-Q2,49.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2001-Q3,54.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2001-Q4,57.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2002-Q1,66.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2002-Q2,41.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2002-Q3,53.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2002-Q4,56.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2003-Q1,71.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2003-Q2,44.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2003-Q3,52.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2003-Q4,53.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2004-Q1,67,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2004-Q2,38.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2004-Q3,57,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2004-Q4,56.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2005-Q1,80.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2005-Q2,50.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2005-Q3,67.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2005-Q4,66.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2006-Q1,86.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2006-Q2,52.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2006-Q3,91.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2006-Q4,85.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2007-Q1,115.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2007-Q2,84.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2007-Q3,96.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2007-Q4,92,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2008-Q1,132.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2008-Q2,100.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2008-Q3,116.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2008-Q4,109.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2009-Q1,126.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2009-Q2,90,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2009-Q3,96.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2009-Q4,77.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2010-Q1,98.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2010-Q2,67.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2010-Q3,72.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2010-Q4,68.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2011-Q1,96.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2011-Q2,71.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2011-Q3,92.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2011-Q4,89.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2012-Q1,118.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2012-Q2,92.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2012-Q3,100.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2012-Q4,94.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2013-Q1,115,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2013-Q2,85.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2013-Q3,92.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2013-Q4,77.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2014-Q1,108.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2014-Q2,69.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2014-Q3,87.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2014-Q4,77.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2015-Q1,105.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2015-Q2,70.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2015-Q3,88.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2015-Q4,80.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2016-Q1,118.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2016-Q2,87.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2016-Q3,107,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2016-Q4,88,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2017-Q1,126.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2017-Q2,81.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2017-Q3,97.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2017-Q4,69.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2018-Q1,123.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2018-Q2,82,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2018-Q3,104.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2018-Q4,79.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2019-Q1,119.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2019-Q2,70.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2019-Q3,103.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2019-Q4,82.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2020-Q1,107.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2020-Q2,20.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2020-Q3,-15.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2020-Q4,-1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2021-Q1,18,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2021-Q2,31.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2021-Q3,15.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2021-Q4,63.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Australia,Q: Quarterly,2022-Q1,124.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1981-Q2,-6330,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1981-Q3,-7768,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1981-Q4,-4528,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1982-Q1,-3824,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1982-Q2,-3464,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1982-Q3,-5094,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1982-Q4,-4193,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1983-Q1,-2809,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1983-Q2,-5085,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1983-Q3,-2955,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1983-Q4,-3333,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1984-Q1,-1565,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1984-Q2,-2414,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1984-Q3,-2640,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1984-Q4,-1646,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1985-Q1,-1219,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1985-Q2,-3823,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1985-Q3,-3549,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1985-Q4,-3641,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1986-Q1,-2127,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1986-Q2,-3145,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1986-Q3,-2476,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1986-Q4,-1397,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1987-Q1,-2887,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1987-Q2,-2764,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1987-Q3,-2003,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1987-Q4,-3141,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1988-Q1,-4029,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1988-Q2,-4167,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1988-Q3,-7495,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1988-Q4,-7594,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1989-Q1,-11342,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1989-Q2,-11543,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1989-Q3,-10427,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1989-Q4,-9163,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1990-Q1,-8884,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1990-Q2,-7509,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1990-Q3,-5141,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1990-Q4,-6389,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1991-Q1,-3372,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1991-Q2,-2304,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1991-Q3,-2989,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1991-Q4,-3719,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1992-Q1,-5164,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1992-Q2,-1935,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1992-Q3,-3407,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1992-Q4,-5250,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1993-Q1,-5784,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1993-Q2,-3094,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1993-Q3,-2998,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1993-Q4,-2895,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1994-Q1,-2330,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1994-Q2,-3957,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1994-Q3,-2412,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1994-Q4,-3658,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1995-Q1,-4447,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1995-Q2,-2961,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1995-Q3,-2527,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1995-Q4,-4506,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1996-Q1,-5522,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1996-Q2,-2215,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1996-Q3,-3401,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1996-Q4,-3241,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, New South Wales,Q: Quarterly,1997-Q1,-2519,NUM: Number,0: Units,,
