DATAFLOW,MEASURE: Measure,ESTIMATE_TYPE: Estimate Type,SEX: Sex,SECTOR: Sector,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,CHANGE : Change Over Previous,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2010-Q4,881.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2011-Q2,896.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2011-Q4,909.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2012-Q2,938.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2012-Q4,957.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2013-Q2,971.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2013-Q4,1005.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2014-Q2,1027.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2014-Q4,1039.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2015-Q2,1066,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2015-Q4,1039.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2016-Q2,1072.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2016-Q4,1067.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2017-Q2,1111,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2017-Q4,1087.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2018-Q2,1115.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2018-Q4,1104,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2019-Q2,1130.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2019-Q4,1164.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2020-Q2,1211.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2020-Q4,1202.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2021-Q2,1236.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2021-Q4,1250.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,2: Females,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2022-Q2,1256.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1994-Q4,728.2,AUD: Australian Dollars,-42.03%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1995-Q2,747.9,AUD: Australian Dollars,2.71%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1995-Q4,778.4,AUD: Australian Dollars,4.08%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1996-Q2,798.1,AUD: Australian Dollars,2.53%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1996-Q4,812.9,AUD: Australian Dollars,1.85%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1997-Q2,823,AUD: Australian Dollars,1.24%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1997-Q4,826.7,AUD: Australian Dollars,0.45%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1998-Q2,844.1,AUD: Australian Dollars,2.10%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1998-Q4,882.7,AUD: Australian Dollars,4.57%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1999-Q2,867.9,AUD: Australian Dollars,-1.68%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,1999-Q4,889.2,AUD: Australian Dollars,2.45%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2000-Q2,902.5,AUD: Australian Dollars,1.50%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2000-Q4,925.2,AUD: Australian Dollars,2.52%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2001-Q2,936.2,AUD: Australian Dollars,1.19%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2001-Q4,939.5,AUD: Australian Dollars,0.35%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2002-Q2,941.8,AUD: Australian Dollars,0.24%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2002-Q4,973.2,AUD: Australian Dollars,3.33%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2003-Q2,995.7,AUD: Australian Dollars,2.31%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2003-Q4,1033.4,AUD: Australian Dollars,3.79%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2004-Q2,1029.3,AUD: Australian Dollars,-0.40%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2004-Q4,1093.3,AUD: Australian Dollars,6.22%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2005-Q2,1113,AUD: Australian Dollars,1.80%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2005-Q4,1145.3,AUD: Australian Dollars,2.90%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2006-Q2,1158.6,AUD: Australian Dollars,1.16%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2006-Q4,1192.4,AUD: Australian Dollars,2.92%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2007-Q2,1210.3,AUD: Australian Dollars,1.50%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2007-Q4,1232.7,AUD: Australian Dollars,1.85%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2008-Q2,1250.6,AUD: Australian Dollars,1.45%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2008-Q4,1292.3,AUD: Australian Dollars,3.33%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2009-Q2,1344.1,AUD: Australian Dollars,4.01%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2009-Q4,1413.9,AUD: Australian Dollars,5.19%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2010-Q2,1435.9,AUD: Australian Dollars,1.56%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2010-Q4,1471.4,AUD: Australian Dollars,2.47%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2011-Q2,1476.3,AUD: Australian Dollars,0.33%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2011-Q4,1488.3,AUD: Australian Dollars,0.81%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2012-Q2,1538.4,AUD: Australian Dollars,3.37%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2012-Q4,1596.3,AUD: Australian Dollars,3.76%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2013-Q2,1611.4,AUD: Australian Dollars,0.95%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2013-Q4,1641.1,AUD: Australian Dollars,1.84%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2014-Q2,1650.5,AUD: Australian Dollars,0.57%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2014-Q4,1667.8,AUD: Australian Dollars,1.05%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2015-Q2,1672.4,AUD: Australian Dollars,0.28%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2015-Q4,1683.3,AUD: Australian Dollars,0.65%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2016-Q2,1703.8,AUD: Australian Dollars,1.22%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2016-Q4,1719,AUD: Australian Dollars,0.89%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2017-Q2,1714.9,AUD: Australian Dollars,-0.24%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2017-Q4,1754.5,AUD: Australian Dollars,2.31%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2018-Q2,1763.3,AUD: Australian Dollars,0.50%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2018-Q4,1809.1,AUD: Australian Dollars,2.60%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2019-Q2,1825.4,AUD: Australian Dollars,0.90%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2019-Q4,1900,AUD: Australian Dollars,4.09%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2020-Q2,1900.8,AUD: Australian Dollars,0.04%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Australian Capital Territory,Q: Quarterly,2020-Q4,1943.4,AUD: Australian Dollars,2.24%,,
